,username,novel_id,interest
91888,magapersonx,80851,1
91889,SuZull,80851,1
91890,Xorgus,80851,1
91891,Brihareos,80851,1
91892,mshaim,80851,1
91893,gabyana_1309,80851,1
91894,testing_works,80851,1
91895,user0001,80851,1
91896,jack_sleepy,80851,1
91897,MGreenleaf,80851,1
91898,Redi69816556,80851,1
91899,Homihiro,80851,1
91900,Ashixn,80851,1
91901,Elpis,80851,0
91902,dymable,80851,1
91903,Masamune1makabe,80851,1
91904,Fehunz,80851,1
91905,leroyjustice,80851,1
91906,Lowtier4life,80851,1
91907,AnimeWizz22,80851,1
91908,oniraneo,80851,1
91909,MRhappy2K2,80851,1
91910,WilliamL,80851,1
91911,YumeNoYona,80851,1
91912,Nice_Bird,80851,1
91913,mdz222,80851,1
91914,YorozuyaShinChan,80851,1
91915,throwaway010,80851,1
91916,WoodenTapl,80851,1
91917,larxene12,80851,1
91918,BelicheZ,80851,1
91919,KeyboardKlutz,80851,1
91920,Einn,80851,1
91921,Godspirits,80851,1
91922,VanhIsMe,80851,1
91923,RaixelHZ,80851,1
91924,DeMarcK,80851,1
91925,HimejimaAkenoDxD,80851,1
91926,Psychomorphosis,80851,1
91927,rosewoodo,80851,1
91928,Nemagnich,80851,1
91929,GNRS_Nita,80851,1
91930,Cabelo_O_Grande,80851,1
91931,Comie77,80851,1
91932,bobox,80851,1
91933,Arkzik,80851,1
91934,sinvvc,80851,1
91935,li1sk,80851,1
91936,Isimran,80851,1
91937,tozegamer28,80851,1
91938,SynthwaveCrusade,80851,1
91939,ShadowKuma13,80851,1
91940,Adrena,95258,0
91941,Jayaindo3016,95258,1
91942,mshaim,95258,1
91943,testing_works,95258,1
91944,Irmingard,95258,1
91945,Psychomorphosis,95258,1
91946,wopian,95258,1
91947,tptai03,95258,1
91948,HesitantSuccubus,95258,1
91949,Drakon70,95258,1
91950,Tetsuka-B,95258,0
91951,Kim_Kil_Whan,95258,1
91952,cloudberrybob,95258,0
91953,lolamall,95258,1
91954,conan-lover,95258,1
91955,Kirti,95258,1
91956,felifei,95258,1
91957,formay,95258,1
91958,GarbageCollector,95258,1
91959,Lola2000,95258,1
91960,HunDun,95258,1
91961,DateYutaka,95258,1
91962,spacecowboy,95258,1
91963,solemgemeos,91126,0
91964,Hito333,91126,0
91965,caesario-sensei,91126,1
91966,mshaim,91126,1
91967,testing_works,91126,1
91968,kuro-nekoHime,91126,0
91969,Psychomorphosis,91126,1
91970,tptai03,91126,1
91971,wopian,91126,1
91972,HesitantSuccubus,91126,1
91973,Drakon70,91126,1
91974,Kim_Kil_Whan,91126,1
91975,HardzGuardian,91126,1
91976,cloudberrybob,91126,0
91977,joanne1996,91126,1
91978,DonkeyKongInnit,91126,0
91979,lolamall,91126,1
91980,GarbageCollector,91126,1
91981,HunDun,91126,1
91982,Sirioth,91126,1
91983,naok1334,91126,1
91984,ChaoticStorm,91126,1
91985,Vindstot,91126,1
91986,Stark700,91126,1
91987,spacecowboy,91126,1
91988,Wusel-chan,11113,0
91989,slorpa,11113,1
91990,Darksword101,11113,1
91991,ROKKO_ROJO,11113,1
91992,Intsrs,11113,1
91993,Heisenberghomo,11113,1
91994,solemgemeos,11113,0
91995,Ceriesy,11113,1
91996,Ku40,11113,1
91997,Adrena,11113,1
91998,GremlinHaru,11113,1
91999,AudreyWaudrey,11113,1
92000,Astor98,11113,1
92001,DepressedXPerson,11113,1
92002,1vandrx,11113,1
92003,Superstarr3,11113,1
92004,Drakdodare,11113,1
92005,LS4849,11113,1
92006,miffy7,11113,1
92007,mshaim,11113,1
92008,testing_works,11113,1
92009,Seatron,11113,1
92010,-Sabre-,11113,1
92011,Debunk81,11113,1
92012,nucpasta86,11113,0
92013,MiLE0104,11113,1
92014,Seraph_White12,11113,1
92015,dragonclaws,11113,1
92016,Mahbub_redfield,11113,1
92017,Morfyl,11113,1
92018,tptai03,11113,1
92019,Linux_hp,11113,1
92020,Psychomorphosis,11113,1
92021,wopian,11113,1
92022,GweAnakJakarta,11113,1
92023,HibikiHiro,11113,1
92024,askeladd_rk,11113,1
92025,Grandius,11113,1
92026,Hiko_Neko,11113,1
92027,Joe_Gold,11113,1
92028,fuzzlebuzzle,11113,1
92029,Emdosis,11113,1
92030,buttole,11113,1
92031,Otaku366,11113,1
92032,VictoriaS1995,11113,1
92033,ziniubie,11113,1
92034,HesitantSuccubus,11113,1
92035,Tetsuka-B,11113,0
92036,crismiri93,11113,1
92037,Durzo01,11113,1
92038,Demon64,11113,1
92039,zone3giantOlm,11113,1
92040,rbg90g,11113,1
92041,Gab_Cosplay07,11113,1
92042,Jess0312,11113,1
92043,Anholo,11113,1
92044,friniskee,11113,1
92045,HardzGuardian,11113,1
92046,cloudberrybob,11113,0
92047,Kim_Kil_Whan,11113,1
92048,Orion-Sparda,11113,1
92049,TheArtofWar1999,11113,1
92050,dragonlantern03,11113,1
92051,jacaroa,11113,1
92052,Dex-San,11113,1
92053,Otcho_Shogun28,11113,1
92054,HitmanSadist13,11113,1
92055,Squideo,11113,1
92056,Windarian,11113,1
92057,NikkyCaptain,11113,1
92058,falkinmixer,11113,1
92059,Himeka123chan,11113,1
92060,DragonMasterGold,11113,1
92061,lolamall,11113,1
92062,AnyGoSusanghan34,11113,0
92063,Wusel-chan,11193,0
92064,Thammarong,11193,1
92065,valoon,11193,1
92066,roue2feu,11193,1
92067,solemgemeos,11193,0
92068,Adrena,11193,1
92069,ExiaIce,11193,1
92070,yume44,11193,1
92071,Ganes123,11193,1
92072,karinablue44,11193,1
92073,Mathion,11193,1
92074,KakowSoi,11193,1
92075,Groan,11193,1
92076,mshaim,11193,1
92077,testing_works,11193,1
92078,Zyfarok,11193,1
92079,syngyel,11193,1
92080,CzBj19072005,11193,1
92081,WilliamL,11193,1
92082,EmiliaHoarfrost,11193,1
92083,AnemoByte,11193,1
92084,MiLE0104,11193,0
92085,GorillaFAIZ,11193,1
92086,17edwins17,11193,1
92087,OnizukaEikichiOS,11193,1
92088,bobox,11193,1
92089,Bird3r,11193,1
92090,AllTheGames,11193,1
92091,ShadowKuma13,11193,1
92092,Gloomy-eyes,11193,1
92093,Psychomorphosis,11193,1
92094,wopian,11193,1
92095,HibikiHiro,11193,1
92096,Suttipatpow,11193,1
92097,tptai03,11193,1
92098,Skyeturtle22,11193,1
92099,kihel,11193,0
92100,Kim_Kil_Whan,11193,1
92101,Suhas777,11193,1
92102,HitmanSadist13,11193,1
92103,Otaku366,11193,1
92104,Mielona,11193,1
92105,LinoyIstic307San,11193,1
92106,ColtBuntline,11193,1
92107,OWORAIGAIRU,11193,1
92108,HesitantSuccubus,11193,1
92109,Lalo22,11193,1
92110,OlegShtch,11193,1
92111,SodaNSalt,11193,1
92112,crismiri93,11193,1
92113,BrandyStubbs,11193,1
92114,starwarrior71,11193,1
92115,nicesheep,11193,1
92116,TheLostCore,11193,1
92117,Cheysul,11193,1
92118,laptak89,11193,1
92119,OeKusoBaba,11193,1
92120,HardzGuardian,11193,1
92121,MechaNox,11193,1
92122,cloudberrybob,11193,0
92123,DASAI_BOKU,11193,1
92124,Klaudy18,11193,1
92125,LSTKIL,11193,1
92126,Nihad_ASLKG,11193,0
92127,dragonlantern03,11193,1
92128,ShinnosukeArisu,11193,1
92129,CapRye1995,11193,1
92130,DonkeyKongInnit,11193,1
92131,BluewieChan,11193,1
92132,TheWanderingWind,11193,1
92133,jpls9,11193,1
92134,Neah0714,11193,1
92135,hainguyen133,11193,1
92136,Netherkin,11193,1
92137,BDIsBeast,11193,1
92138,mshaim,95257,1
92139,testing_works,95257,1
92140,Psychomorphosis,95257,1
92141,tptai03,95257,1
92142,wopian,95257,1
92143,Misuki95,95257,1
92144,HesitantSuccubus,95257,1
92145,Kim_Kil_Whan,95257,1
92146,AKSQ13,95257,1
92147,RedAntagonist,95257,1
92148,wuhaha6,95257,1
92149,cloudberrybob,95257,0
92150,lolamall,95257,1
92151,formay,95257,1
92152,GarbageCollector,95257,1
92153,HunDun,95257,1
92154,Blueotaku98,95257,1
92155,alinaokumura,95257,1
92156,TKpic,95257,1
92157,spacecowboy,95257,1
92158,lunabella101,91057,1
92159,Adrena,91057,1
92160,AnimeLife67,91057,1
92161,mshaim,91057,1
92162,testing_works,91057,1
92163,CzBj19072005,91057,1
92164,tptai03,91057,1
92165,Psychomorphosis,91057,1
92166,bobox,91057,1
92167,Reef7,91057,1
92168,mutouyusei18,91057,1
92169,wopian,91057,1
92170,HesitantSuccubus,91057,1
92171,Kim_Kil_Whan,91057,1
92172,S0uli11u210n,91057,1
92173,Drakon70,91057,1
92174,TheLostCore,91057,1
92175,HardzGuardian,91057,1
92176,cloudberrybob,91057,0
92177,LeonardKai,91057,1
92178,psychosheep,91057,1
92179,holy_sergius,91057,1
92180,TheDeadDreamer,91057,1
92181,lolamall,91057,1
92182,Khalimdor,91057,1
92183,AngeliqueBlack,91057,1
92184,gtrmotorc7,91057,1
92185,Bunny999,91057,1
92186,SEK98,91057,1
92187,GarbageCollector,91057,1
92188,Dexyne,91057,1
92189,HunDun,91057,1
92190,ShadowDJ,91057,1
92191,Strawhat-Shinobi,91057,1
92192,NoeyesICW,91057,1
92193,dorastars,91057,1
92194,Goobis,91057,1
92195,Sirioth,91057,1
92196,SayBye,91057,1
92197,Inthezone715,91057,1
92198,HotFireMixtape,91057,1
92199,Vindstot,91057,1
92200,Stark700,91057,1
92201,naok1334,91057,1
92202,spacecowboy,91057,1
92203,SebiDerPartyMann,80709,1
92204,Satoshi_Saburo,80709,0
92205,Bloody_Gaikotsu,80709,1
92206,yume44,80709,1
92207,Hak0n,80709,1
92208,KyoukoSakii,80709,1
92209,anos_23,80709,1
92210,Sign_lll,80709,1
92211,mshaim,80709,1
92212,testing_works,80709,1
92213,JorgeJaceval,80709,1
92214,AS510,80709,1
92215,pykuuu,80709,1
92216,Ecchi_Zone,80709,1
92217,ApatheticSenshi,80709,1
92218,Psychomorphosis,80709,1
92219,kanarazukarasu,80709,0
92220,bobox,80709,1
92221,Lembo2003,80709,1
92222,JohnnyNumbuh28,80709,1
92223,Kuestion,80709,1
92224,Bazzy2077,80709,1
92225,Knightmare,80709,1
92226,VelvetHill6669,80709,1
92227,MarkAngel04,80709,1
92228,wopian,80709,1
92229,tptai03,80709,1
92230,S123123j,80709,1
92231,HesitantSuccubus,80709,1
92232,TheJamster,80709,1
92233,Thach_P,80709,1
92234,Tone_ZR,80709,1
92235,hentae_enjoyer,80709,1
92236,Thibaultshon,80709,1
92237,Erick5713,80709,1
92238,airelfacilities,80709,1
92239,GalaxyGemios0430,80709,1
92240,GBolt,80709,1
92241,alexnumsegodt,80709,1
92242,LSenpaii,80709,1
92243,NightfallMemory,80709,1
92244,TsunamiJason,80709,1
92245,Hoarfox,80709,1
92246,TickMAL,80709,1
92247,Greentko,80709,1
92248,Mardiak,80709,1
92249,HardzGuardian,80709,0
92250,LordZenghax,80709,1
92251,Kingzone1,80709,0
92252,Ainosora,80709,1
92253,cloud7x,80709,1
92254,EggCake,80709,1
92255,cloudberrybob,80709,0
92256,DASAI_BOKU,80709,1
92257,Ryuunosuke-,80709,1
92258,Nihad_ASLKG,80709,0
92259,dragonlantern03,80709,1
92260,Stalight_,80709,1
92261,vivekzrai,80709,1
92262,Player_Gamma,80709,1
92263,phucbom2015,80709,1
92264,CapRye1995,80709,1
92265,nekomekoplays,80709,1
92266,Kim_Kil_Whan,80709,1
92267,DonkeyKongInnit,80709,1
92268,DarkPhoenix445,80709,1
92269,GnawLich,80709,1
92270,Pokemblem,80709,1
92271,Nerute,80709,1
92272,AnimeW__rld,80709,1
92273,LumakinSenpai,80709,1
92274,Lygomorph,80709,1
92275,kreshlord,80709,1
92276,RedFox27,80709,1
92277,Waiting_watcher,80709,1
92278,Diviners_2000,91040,1
92279,solemgemeos,91040,0
92280,mshaim,91040,1
92281,testing_works,91040,1
92282,Strikebear,91040,0
92283,wopian,91040,1
92284,Psychomorphosis,91040,1
92285,HesitantSuccubus,91040,1
92286,tptai03,91040,1
92287,Kim_Kil_Whan,91040,1
92288,Androgen21,91040,1
92289,HardzGuardian,91040,1
92290,cloudberrybob,91040,0
92291,Tetsuka-B,91040,0
92292,lolamall,91040,1
92293,GarbageCollector,91040,1
92294,formay,91040,1
92295,HunDun,91040,1
92296,shojima,91040,1
92297,Cleome,91040,1
92298,DateYutaka,91040,1
92299,naok1334,91040,1
92300,Vindstot,91040,1
92301,Stark700,91040,1
92302,spacecowboy,91040,1
92303,solemgemeos,80707,0
92304,Miranjairi,80707,1
92305,Masamune2666,80707,1
92306,mshaim,80707,1
92307,testing_works,80707,1
92308,Psychomorphosis,80707,1
92309,bobox,80707,1
92310,ShadowKuma13,80707,1
92311,Jasonblitz5,80707,1
92312,wopian,80707,1
92313,HesitantSuccubus,80707,1
92314,tptai03,80707,1
92315,hentae_enjoyer,80707,1
92316,Tetsuka-B,80707,0
92317,Kim_Kil_Whan,80707,1
92318,alexnumsegodt,80707,1
92319,minaminayeon,80707,1
92320,TheLostCore,80707,1
92321,Sailor_Daze,80707,1
92322,snakegod777,80707,1
92323,Lazy_Penguin1989,80707,1
92324,HardzGuardian,80707,1
92325,cloudberrybob,80707,0
92326,joanne1996,80707,1
92327,CapRye1995,80707,1
92328,xLoveless,80707,1
92329,DonkeyKongInnit,80707,1
92330,RandellAyala,80707,1
92331,usernameyour,80707,1
92332,formay,80707,1
92333,lolamall,80707,1
92334,BWilliam9919,80707,1
92335,Strawhat-Shinobi,80707,1
92336,GarbageCollector,80707,1
92337,dnizra,80707,1
92338,Desolation059,80707,0
92339,HunDun,80707,1
92340,Missalot,80707,1
92341,Japane,80707,1
92342,Ayatto,80707,1
92343,mokala56,80707,1
92344,dorastars,80707,1
92345,ThePrescient_,80707,1
92346,Sirioth,80707,1
92347,Xenovia,80707,1
92348,Belack,80707,1
92349,iv11M,80707,1
92350,MinaRawr,80707,1
92351,tyap,80707,0
92352,Vindstot,80707,1
92353,spacecowboy,80707,1
92354,naok1334,80707,1
92355,Stark700,80707,1
92356,Brandon123b,24418,1
92357,luigirovatti,24418,1
92358,solemgemeos,24418,0
92359,UZ5,24418,1
92360,Bloody_Gaikotsu,24418,1
92361,Adrena,24418,1
92362,Deago,24418,0
92363,TNLE01,24418,1
92364,lucknumber0815,24418,1
92365,danklord1501,24418,1
92366,Drakdodare,24418,1
92367,mshaim,24418,1
92368,testing_works,24418,1
92369,bloopityblopblip,24418,1
92370,Neutronoid,24418,1
92371,Scorpio589,24418,1
92372,Dialek,24418,1
92373,MiLE0104,24418,0
92374,Ketta_Mya-dai,24418,0
92375,kouhino,24418,1
92376,NNnL,24418,1
92377,grimmangel108,24418,1
92378,-Sabre-,24418,1
92379,bobox,24418,1
92380,Psychomorphosis,24418,1
92381,KryoticSyn,24418,1
92382,wopian,24418,1
92383,Nemagnich,24418,1
92384,LordofBruh1,24418,1
92385,tptai03,24418,1
